v.o.f. Hell-Boender t.h.o.d.n. Verhage Fast Food ; Verhage ; None ; 3053 GC, Rotterdam ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.260125 ; 4 ; 2016 ; 
V.O.F. A. van der Es en A. van der Es-de Heer h/o Bram Ladage Verse Patat ; VOF A. vd Es/A. vd Es-de Heer h/o Bram Ladage ; None ; 3191 CH, Hoogvliet Rotterdam ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.260125 ; 3 ; 2016 ; 
Fam. van Herk t.h.o.d.n. Verhage Fast Food ; None ; None ; 3039 CJ, Rotterdam ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.260125 ; 4 ; 2019 ; 
Sonali ; None ; None ; 2624 EG, Delft ; ZUID-HOLLAND ; Sole Proprietorship ; Independent ; None ; 2016 ; 0.260125 ; 4 ; 2019 ; 
Krioyo ; Krioyo2go ; None ; 3073 SN, Rotterdam ; ZUID-HOLLAND ; Sole Proprietorship ; Independent ; None ; 2016 ; 0.260125 ; 3 ; 2019 ; 
R. Sari ; R. Sari h/o Has Doner Kebab ; None ; 3014 AK, Rotterdam ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.260125 ; 4 ; 2020 ; 
Feijenoordse IJscentrale V.O.F. ; Feijenoordse IJscentrale ; None ; 3071 SJ, Rotterdam ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.260125 ; 4 ; 1998 ; 
Snackbar Oz Efes ; None ; None ; 3025 TP, Rotterdam ; ZUID-HOLLAND ; Sole Proprietorship ; Independent ; None ; 2016 ; 0.260125 ; 4 ; 2019 ; 
Snackbar "Masada" ; Fox Automaten ; None ; 3036 CE, Rotterdam ; ZUID-HOLLAND ; Sole Proprietorship ; Parent ; None ; 2016 ; 0.260125 ; 3 ; 2018 ; 
Snackbar Bergweg ; None ; None ; 3035 BS, Rotterdam ; ZUID-HOLLAND ; Sole Proprietorship ; Independent ; None ; 2016 ; 0.260125 ; 3 ; 2018 ; 
Florida ; Snackbar "Florida" ; None ; 3027 RS, Rotterdam ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.260125 ; 3 ; 1998 ; 
Donny's Catering Service ; Brasserie Lime ; None ; 3194 AM, Hoogvliet Rotterdam ; ZUID-HOLLAND ; Sole Proprietorship ; Independent ; None ; 2016 ; 0.260125 ; 4 ; 2002 ; 
Cafetaria "A-Kong" ; None ; None ; 3012 JH, Rotterdam ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.260125 ; 3 ; 2005 ; 
V.O.F. Nettenbreijer ; VOF Nettenbreijer h/o Bram Ladage Verse Patat ; None ; 3025 AD, Rotterdam ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.260125 ; 4 ; 2002 ; 
Tang-To ; 't Gouden Schip ; None ; 3079 ND, Rotterdam ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.260125 ; 4 ; 1998 ; 
Meetingpoint De Gastronoom ; None ; None ; 3083 BB, Rotterdam ; ZUID-HOLLAND ; Sole Proprietorship ; Independent ; None ; 2016 ; 0.260125 ; 4 ; 2017 ; 
Snackbar "K. Wang" ; Seppel ; None ; 3085 HE, Rotterdam ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.260125 ; 3 ; 2019 ; 
Shoarma Madrid ; Shoarma Madrid ; None ; 3021 GB, Rotterdam ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.260125 ; 4 ; 2017 ; 
Haringhandel den Haan en z'n Maatjes ; None ; None ; 3036 JH, Rotterdam ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.260125 ; 3 ; 2007 ; 
Cafetaria Westmarkt ; None ; None ; 3026 CP, Rotterdam ; ZUID-HOLLAND ; Sole Proprietorship ; Independent ; None ; 2016 ; 0.260125 ; 3 ; 2007 ; 
P. Thanapalasingam t.h.o.d.n. Favorite Chicken & Ribs ; Favorite Chicken & Ribs ; None ; 3032 AT, Rotterdam ; ZUID-HOLLAND ; Sole Proprietorship ; Independent ; None ; 2016 ; 0.260125 ; 3 ; 2001 ; 
Grillroom "Pyramide" Cairo ; None ; None ; 3038 AJ, Rotterdam ; ZUID-HOLLAND ; Sole Proprietorship ; Independent ; None ; 2016 ; 2019 ; 0.260125 ; DEC ; 
IJssalon-Pizzeria La Strada ; None ; None ; 3192 BL, Hoogvliet Rotterdam ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.260125 ; 3 ; 2002 ; 
Gate of India ; None ; None ; 3022 DK, Rotterdam ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.260125 ; 4 ; 2016 ; 
Afhaal De Palmboom VOF ; Afhaal De Palmboom ; None ; 3071 AR, Rotterdam ; ZUID-HOLLAND ; Collective Name Company ; Parent ; None ; 2016 ; 0.260125 ; 3 ; 2007 ; 
Snackbar Nieuw Rembrandt V.O.F. ; None ; None ; 3083 KX, Rotterdam ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.260125 ; 3 ; 2000 ; 
V.O.F. Jason's Place ; None ; None ; 3077 AL, Rotterdam ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.260125 ; 3 ; 1998 ; 
Merci Bien V.O.F. ; None ; None ; 3074 AG, Rotterdam ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.260125 ; 3 ; 1998 ; 
C.A. Ladage ; C.A. Ladage ; None ; 3065 PG, Rotterdam ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.260125 ; 3 ; 2019 ; 
Shoarma De Sjeik ; None ; None ; 3014 VJ, Rotterdam ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.260125 ; 3 ; 2006 ; 
Rif ; Loungeroom Rif ; None ; 3021 BL, Rotterdam ; ZUID-HOLLAND ; Sole Proprietorship ; Independent ; None ; 2016 ; 0.260125 ; 4 ; 2018 ; 
Snackkiosk "Zevenkamp" ; None ; None ; 3068 TV, Rotterdam ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.260125 ; 3 ; 2010 ; 
Gill n Dhillon V.O.F. ; Gill n Dhillon V.O.F. t.h.o.d.n. Subway LOZ ; None ; 3072 DB, Rotterdam ; ZUID-HOLLAND ; Collective Name Company ; Parent ; None ; 2016 ; 0.260125 ; 4 ; 2010 ; 
Elaviv ; None ; None ; 3036 CG, Rotterdam ; ZUID-HOLLAND ; Sole Proprietorship ; Independent ; None ; 2016 ; 0.260125 ; 4 ; 2015 ; 
Palo Döner ; Mac Elaviv ; None ; 3011 PM, Rotterdam ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.260125 ; 3 ; 2010 ; 
Vanouds Oma ; None ; None ; 3078 ZJ, Rotterdam ; ZUID-HOLLAND ; Sole Proprietorship ; Independent ; None ; 2016 ; 0.260125 ; 3 ; 2011 ; 
De Teyl-Inn ; De Teyl-Inn Sushi ; None ; 3032 AT, Rotterdam ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.260125 ; 3 ; 2019 ; 
V.O.F. M.A. de Vries h/o Verhage Fastfood ; V.O.F. M.A. de Vries h/o Verhage Fastfood ; None ; 3071 AR, Rotterdam ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.260125 ; 4 ; 2016 ; 
Afhaalcentrum "Warung Melati" ; None ; None ; 3023 AS, Rotterdam ; ZUID-HOLLAND ; Sole Proprietorship ; Independent ; None ; 2016 ; 0.260125 ; 4 ; 2017 ; 
Deli Noord Thai Take Away ; Deli Noord Thai Take Away ; None ; 3051 BL, Rotterdam ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.260125 ; 3 ; 2019 ; 
Mac El Aziz Grillroom ; None ; None ; 3061 DE, Rotterdam ; ZUID-HOLLAND ; Sole Proprietorship ; Independent ; None ; 2016 ; 0.260125 ; 3 ; 2013 ; 
Istanbul Bakkerij ; None ; None ; 3036 CL, Rotterdam ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.260125 ; 3 ; 2013 ; 
Happy Mango VOF ; Happy Mango ; None ; 3083 BM, Rotterdam ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.260125 ; 4 ; 2013 ; 
Shoarma El Aviva ; None ; None ; 3025 AB, Rotterdam ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.260125 ; 4 ; 2014 ; 
De Eekhoorn V.O.F. ; De Eekhoorn ; None ; 3062 CM, Rotterdam ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.260125 ; 4 ; 2014 ; 
Pizzeria Ti-Amo ; None ; None ; 3076 AZ, Rotterdam ; ZUID-HOLLAND ; Sole Proprietorship ; Independent ; None ; 2016 ; 0.260125 ; 2 ; 2020 ; 
Classic Pizza Rotterdam ; None ; None ; 3038 BB, Rotterdam ; ZUID-HOLLAND ; Sole Proprietorship ; Independent ; None ; 2016 ; 0.260125 ; 1 ; 2019 ; 
Maideh ; Maideh ; None ; 3011 LD, Rotterdam ; ZUID-HOLLAND ; Sole Proprietorship ; Independent ; None ; 2016 ; 0.260125 ; 3 ; 2018 ; 
AINAC - Anugerah Indonesisch Nederlands Afhaalcentrum Cafetaria ; AINAC ; None ; 3011 HJ, Rotterdam ; ZUID-HOLLAND ; Sole Proprietorship ; Independent ; None ; 2016 ; 0.260125 ; 3 ; 2018 ; 
Cafetaria Bol'es ; Cafetaria Bol'es ; None ; 3122 AE, Schiedam ; ZUID-HOLLAND ; Sole Proprietorship ; Independent ; None ; 2016 ; 0.260125 ; 3 ; 2018 ; 
Grill Gyros House ; Grillhouse Gyros ; None ; 3083 HH, Rotterdam ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.260125 ; 3 ; 2019 ; 
Dok Boa ; None ; None ; 3024 VK, Rotterdam ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.260125 ; 3 ; 2019 ; 
Z&M & B&W Veerhaven B.V. ; Z&M Katendrecht ; Delistraat 48 ; 3072 ZL, Rotterdam ; ZUID-HOLLAND ; Private Limited Company ; Branch ; +31-104232222 ; 2016 ; 0.260125 ; 3 ; 2006 ; 
Sensi Smile B.V. ; Sensi Smile Museum Café ; Oude Doelenstraat 20 ; 1012 ED, Amsterdam ; NOORD-HOLLAND ; Private Limited Company ; Branch ; +31-206235267 ; 2016 ; 0.260125 ; 3 ; 1998 ; 
Signor Pizza ; None ; None ; 3068 GW, Rotterdam ; ZUID-HOLLAND ; Sole Proprietorship ; Branch ; None ; 2016 ; 0.260125 ; 4 ; 2006 ; 
Cool 'n Cold ; None ; None ; 3059 XT, Rotterdam ; ZUID-HOLLAND ; Collective Name Company ; Branch ; None ; 2016 ; 0.260125 ; 3 ; 2013 ; 
NS Stations Retailbedrijf B.V. ; Kiosk perron 1 (station Rdam) ; Stationsplein 1 Kiosk perr. ; 3013 AJ, Rotterdam ; ZUID-HOLLAND ; Private Limited Company ; Branch ; None ; 2016 ; 0.260125 ; 3 ; 2014 ; 
Subway Zuidplein ; None ; None ; 3083 BP, Rotterdam ; ZUID-HOLLAND ; Sole Proprietorship ; Branch ; None ; 2016 ; 0.260125 ; 3 ; 2015 ; 
Italian Gelato ; Italian Gelato ; None ; 3021 GE, Rotterdam ; ZUID-HOLLAND ; Sole Proprietorship ; Branch ; None ; 2016 ; 0.260125 ; 3 ; 2016 ; 
Lekker Mang ; Lekker Mang ; None ; 3192 BE, Hoogvliet Rotterdam ; ZUID-HOLLAND ; Sole Proprietorship ; Branch ; None ; 2016 ; 0.260125 ; 4 ; 2019 ; 
The Indian Chef ; The Indian Chef ; None ; 3042 AE, Rotterdam ; ZUID-HOLLAND ; Sole Proprietorship ; Independent ; None ; enue ; 0.241 ; 1 ; 2020 ; 
De Burger ; None ; None ; 3074 BB, Rotterdam ; ZUID-HOLLAND ; Sole Proprietorship ; Independent ; None ; enue ; 0.241 ; 1 ; 2020 ; 
De IJsmaker I B.V. ; None ; Witte de Withstraat 7 A ; 3012 BK, Rotterdam ; ZUID-HOLLAND ; Private Limited Company ; Independent ; +31-648011084 ; 2018 ; 0.24 ; 2 ; 2018 ; 
Hermanos Burgers ; Hermanos Burgers ; None ; 3085 ER, Rotterdam ; ZUID-HOLLAND ; Sole Proprietorship ; Independent ; None ; enue ; 0.233 ; 1 ; 2020 ; 
Abi Grill ; None ; None ; 3061 MD, Rotterdam ; ZUID-HOLLAND ; Sole Proprietorship ; Independent ; None ; enue ; 0.233 ; 1 ; 2020 ; 
Supermarkt 't Winkeltje ; 't Winkeltje ; None ; 3013 AK, Rotterdam ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.216771 ; 4 ; 2015 ; 
Linda service ; Linda service ; None ; 3051 GW, Rotterdam ; ZUID-HOLLAND ; Sole Proprietorship ; Independent ; None ; 2016 ; 0.216771 ; 2 ; 2011 ; 
IJssalon Capri B.V. ; None ; Karel Doormanstraat 334 ; 3012 GP, Rotterdam ; ZUID-HOLLAND ; Private Limited Company ; Independent ; +31-104126658 ; 2018 ; 0.203 ; 5 ; 1998 ; 
Shalom II ; None ; None ; 3082 LA, Rotterdam ; ZUID-HOLLAND ; Sole Proprietorship ; Independent ; None ; enue ; 0.179 ; 1 ; 2020 ; 
Tadim Centrum B.V. ; None ; Karel Doormanstraat 284 -286 ; 3012 GP, Rotterdam ; ZUID-HOLLAND ; Private Limited Company ; Subsidiary ; +31-628200608 ; 2015 ; 0.15547 ; 2 ; 2019 ; 
De IJsmaker III B.V. ; De IJsmaker III B.V. ; Zwart Janstraat 65 ; 3035 AL, Rotterdam ; ZUID-HOLLAND ; Private Limited Company ; Subsidiary ; None ; enue ; 0.15547 ; 2 ; 2018 ; 
Sate | Bread & More B.V. ; Sate | Bread & More B.V. ; Poolsterplein 167 ; 3067 LW, Rotterdam ; ZUID-HOLLAND ; Private Limited Company ; Subsidiary ; +31-616363128 ; 2019 ; 0.15547 ; 2 ; 2019 ; 
Cafetaria de Admiraal ; None ; None ; 3063 ES, Rotterdam ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2019 ; 
Huiskens & Hulhoven V.o.F. ; Lunch, Pie and Giftshop "Veerplein 18" ; None ; 3131 CN, Vlaardingen ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2019 ; 
Snackbar Nieuw A-Fat ; None ; None ; 3034 HH, Rotterdam ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2009 ; 
Snackbar 't Oosten ; None ; None ; 3061 WJ, Rotterdam ; ZUID-HOLLAND ; Sole Proprietorship ; Independent ; None ; 2016 ; 2019 ; 0.149096 ; DEC ; 
Snackbar en Afhaalcentrum Kam Tao ; None ; None ; 3082 GD, Rotterdam ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2005 ; 
V.O.F. Zaidi ; The Snackbar Corner Rotterdam ; None ; 3012 KA, Rotterdam ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 1999 ; 
V.O.F. Bagel Bakery Food Company Rotterdam ; None ; None ; 3011 ER, Rotterdam ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.15 ; 2 ; 2015 ; 
Snackbar Halte Akkerhof ; None ; None ; 3206 TH, Spijkenisse ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2017 ; 
V.O.F. R. de Mie h/o Verhage Fast Food ; None ; None ; 3083 BM, Rotterdam ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2016 ; 
Lunchroom Figaro ; None ; None ; 3012 JA, Rotterdam ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2019 ; 
't Halve Maatje ; 't Halve Maatje ; None ; 3051 XR, Rotterdam ; ZUID-HOLLAND ; Sole Proprietorship ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2008 ; 
Wen Zhou ; None ; None ; 3075 CK, Rotterdam ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2019 ; 
v.o.f. Nouveau "Sien Sien" ; None ; None ; 3074 EE, Rotterdam ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2017 ; 
Snackbar NO. 9 ; Snackbar NO 9 ; None ; 3038 XW, Rotterdam ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 1998 ; 
Snackbar "De Kroon" ; None ; None ; 3028 AM, Rotterdam ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2015 ; 
Chan V.O.F. ; Snackbar "Binkie" ; None ; 3083 HM, Rotterdam ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2017 ; 
Het Eethuisje van Delfshaven ; Het Eethuisje van Delfshaven ; None ; 3026 GV, Rotterdam ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2016 ; 
Chinees-Indisch Afhaalcentrum "Hei Xian" ; None ; None ; 3027 RT, Rotterdam ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 1999 ; 
Cafetaria La Route ; None ; None ; 3131 LL, Vlaardingen ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2019 ; 
De Nieuwe Hollandse Pot ; De Nieuwe Hollandse Pot ; None ; 3051 XJ, Rotterdam ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2017 ; 
Het Schoolcateringetje ; Daily Snacks ; None ; 3072 JG, Rotterdam ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2017 ; 
Eethuis en Cafetaria Poon ; Eethuis en Cafeteria Poon ; None ; 3076 HL, Rotterdam ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 1998 ; 
New Tweety ; None ; None ; 3051 GA, Rotterdam ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2007 ; 
V.O.F. Gebr. van den Broek ; Dutch Diner ; None ; 3011 JJ, Rotterdam ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2015 ; 
Snackcorner Dickemick ; None ; None ; 3043 HJ, Rotterdam ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2016 ; 
Roti Restaurant Pretoria V.O.F. ; Roti Restaurant Pretoria V.O.F. ; None ; 3072 ER, Rotterdam ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 1998 ; 
"Yuk Kee" Chinees Surinaams Afhaalcentrum ; None ; None ; 3073 KG, Rotterdam ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2003 ; 
T.S. Nguyen ; None ; None ; 3192 NC, Hoogvliet Rotterdam ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2017 ; 
Sandwich Corner ; None ; None ; 3011 XH, Rotterdam ; ZUID-HOLLAND ; Sole Proprietorship ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 1998 ; 
Restaurant-Grillroom "Alexandria" ; Pizzeria San Antonio ; None ; 3067 LA, Rotterdam ; ZUID-HOLLAND ; Collective Name Company ; Parent ; None ; 2016 ; 0.149096 ; 2 ; 1998 ; 
Lunchroom De Vier Seizoenen ; Lunchroom De Vier Seizoenen ; None ; 3062 CJ, Rotterdam ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2016 ; 
Café Fantasia (Körfez) ; None ; None ; 3073 AE, Rotterdam ; ZUID-HOLLAND ; Sole Proprietorship ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2004 ; 
Euro Sandwich Point ; Euro Sandwich Point ; None ; 3042 DE, Rotterdam ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2020 ; 
Smikkelshop ; Smikkelshop ; None ; 3072 LD, Rotterdam ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2016 ; 
Snackbar "De Prins" V.O.F. ; Snackbar "De Prins" ; None ; 3066 TN, Rotterdam ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2002 ; 
V.O.F. Dennis Frites en Surinaamse Broodjes ; Dennis Frites Paleis en Surinaamse Broodjes ; None ; 3016 GN, Rotterdam ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2016 ; 
Dung Snacks ; Cafetaria Smily ; None ; 3192 SG, Hoogvliet Rotterdam ; ZUID-HOLLAND ; Collective Name Company ; Parent ; None ; 2016 ; 0.149096 ; 2 ; 2016 ; 
Augi Eethuis ; None ; None ; 3021 BG, Rotterdam ; ZUID-HOLLAND ; Sole Proprietorship ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2008 ; 
V.O.F. Snackbar Smickel Inn ; Smickel-Inn ; None ; 3199 KH, Maasvlakte Rotterdam ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2000 ; 
Jui Pen Chen Chen ; None ; None ; 3082 PV, Rotterdam ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2017 ; 
IJspaleis V.O.F. ; None ; None ; 3054 GG, Rotterdam ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2018 ; 
Shoarma & Pizzeria Margaritha ; None ; None ; 3083 AP, Rotterdam ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2016 ; 
Uw visspecialist Jan den Haan ; None ; None ; 3036 JH, Rotterdam ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2009 ; 
Snackbar Capelsebrug ; None ; None ; 3065 SM, Rotterdam ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2016 ; 
Yangtse Kiang ; Yangtse Kiang ; None ; 3043 AP, Rotterdam ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2016 ; 
Lucky Cheu ; Lucky Cheu ; None ; 3021 GH, Rotterdam ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2017 ; 
Snackcorner Slinge ; None ; None ; 3085 ES, Rotterdam ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2012 ; 
VOF De Nieuwe Joker ; De Joker ; None ; 3036 BK, Rotterdam ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2019 ; 
Surinaams Eethuis Ameerah ; Islamitische Slagerij Madinah ; None ; 3074 BB, Rotterdam ; ZUID-HOLLAND ; Sole Proprietorship ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2017 ; 
Simit to go V.O.F. ; Simit 2 go ; None ; 3012 EN, Rotterdam ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2016 ; 
Afhaalcentrum New Wokki ; None ; None ; 3025 AP, Rotterdam ; ZUID-HOLLAND ; Sole Proprietorship ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2013 ; 
Zespresso ; Zespresso ; None ; 3053 GD, Rotterdam ; ZUID-HOLLAND ; Sole Proprietorship ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2014 ; 
Café De Toekomst ; None ; None ; 3035 GT, Rotterdam ; ZUID-HOLLAND ; Sole Proprietorship ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2014 ; 
Snackbar Schoon Schip ; Snackbar Catering Schoon Schip ; None ; 3077 CA, Rotterdam ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2014 ; 
Burgertaria VOF ; Burgertaria ; None ; 3033 AD, Rotterdam ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2018 ; 
Chen en Zheng ; Cafetaria Gouden Dijk ; None ; 3061 VN, Rotterdam ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2015 ; 
Tibet Cottage ; Tibet Cottage ; None ; 3067 BM, Rotterdam ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 1 ; 2020 ; 
Bun & Roll ; Bun & Roll ; None ; 3032 EM, Rotterdam ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2015 ; 
Truck Di Pan Bin Come ; None ; None ; 3071 JW, Rotterdam ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 3 ; 2017 ; 
Urban 9 ; Nine Bar ; None ; 3011 HH, Rotterdam ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2017 ; 
Napoli Pizza ; None ; None ; 3038 SR, Rotterdam ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2016 ; 
Cafetaria 't Friethuis Sliedrecht V.O.F. ; Cafetaria 't Friethuis Sliedrecht ; None ; 3362 BA, Sliedrecht ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2017 ; 
Kumpir Corner ; None ; None ; 3025 AC, Rotterdam ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 3 ; 2016 ; 
Bruncholette Bergschenhoek ; None ; None ; 2661 CZ, Bergschenhoek ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2018 ; 
Vooijs & Stedelaars V.O.F. ; Vooijs & Stedelaars V.O.F. ; None ; 3198 LT, Europoort Rotterdam ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2018 ; 
Fümi cuisine ; None ; None ; 3079 HA, Rotterdam ; ZUID-HOLLAND ; Sole Proprietorship ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2019 ; 
Alibey Pizza en Pidem ; Alibey Pizza en Pidem ; None ; 3083 BZ, Rotterdam ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.149096 ; 2 ; 2018 ; 
Lebriz ; Lebriz ; None ; 3025 AE, Rotterdam ; ZUID-HOLLAND ; Collective Name Company ; Independent ; None ; 2016 ; 0.15 ; 2 ; 2020 ; 
